SALE_ID,BOOK_ID,CLIENT_ID,SALE_DATE,QUANTITY,TOTAL_PRICE
4927,50,711,2023-08-01,5,267.00
4928,3,470,2024-10-16,1,166.00
4929,65,221,2022-11-30,2,167.00
4930,1,408,2023-09-21,2,363.00
4931,184,902,2024-05-01,3,50.00
4932,2,868,2024-04-04,4,449.00
4933,62,497,2023-09-02,4,50.00
4934,105,875,2022-12-10,5,318.00
4935,152,52,2024-08-14,3,65.00
4936,65,746,2023-09-12,5,442.00
4937,93,961,2022-12-02,3,471.00
4938,143,245,2024-07-31,5,298.00
4939,156,129,2023-12-14,3,306.00
4940,91,451,2022-12-17,2,83.00
4941,158,200,2023-05-02,2,318.00
4942,156,183,2023-07-18,1,342.00
4943,64,854,2023-11-06,2,84.00
4944,106,763,2023-12-25,4,118.00
4945,84,370,2024-05-06,1,414.00
4946,96,952,2022-11-09,2,181.00
4947,21,206,2024-03-17,4,393.00
4948,7,558,2023-08-06,1,460.00
4949,92,564,2023-02-05,3,52.00
4950,127,174,2024-04-05,1,447.00
4951,32,812,2024-05-15,4,433.00
4952,49,369,2023-11-05,4,399.00
4953,50,792,2023-10-04,2,101.00
4954,169,392,2023-08-13,2,251.00
4955,188,300,2023-03-20,1,116.00
4956,32,377,2024-02-19,3,401.00
4957,117,787,2024-02-20,4,238.00
4958,99,981,2022-12-01,1,190.00
4959,181,44,2023-12-02,1,169.00
4960,9,873,2023-04-21,3,66.00
4961,126,701,2024-02-21,1,358.00
4962,62,921,2022-12-08,2,109.00
4963,80,854,2024-01-08,2,70.00
4964,129,506,2024-09-14,2,69.00
4965,112,1000,2023-01-10,3,75.00
4966,19,321,2024-05-07,4,480.00
4967,197,266,2024-04-19,3,109.00
4968,182,649,2024-09-12,3,15.00
4969,186,787,2024-06-19,1,342.00
4970,71,771,2024-06-05,5,212.00
4971,170,482,2023-10-05,5,474.00
4972,129,145,2023-02-18,3,398.00
4973,85,487,2023-01-28,4,43.00
4974,47,899,2024-05-08,4,205.00
4975,166,918,2023-08-10,3,369.00
4976,57,699,2023-02-20,2,478.00
4977,84,122,2023-04-24,5,340.00
4978,29,663,2023-10-23,3,411.00
4979,140,46,2024-07-06,2,360.00
4980,194,27,2023-07-01,1,206.00
4981,154,679,2023-06-20,4,200.00
4982,122,177,2024-06-12,2,271.00
4983,126,870,2024-07-22,3,340.00
4984,41,640,2023-02-04,1,204.00
4985,145,349,2023-01-21,4,265.00
4986,114,84,2024-09-12,1,285.00
4987,57,206,2024-05-07,3,92.00
4988,163,373,2024-01-13,3,173.00
4989,18,393,2022-11-27,3,210.00
4990,54,956,2024-09-25,5,393.00
4991,150,135,2023-03-05,3,223.00
4992,28,2,2024-01-01,1,327.00
4993,79,59,2022-11-19,2,292.00
4994,12,968,2023-05-20,1,199.00
4995,2,436,2023-07-29,1,125.00
4996,185,672,2024-02-15,3,169.00
4997,180,709,2023-11-16,2,279.00
4998,126,18,2023-09-27,3,248.00
4999,162,164,2023-11-11,3,219.00
5000,84,441,2024-01-08,4,289.00
